Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
211,Jim Paxson\paxsoji02,SG,29,POR,72,1,25,4.7,10.2,0.46,0.4,1.4,0.265,4.3,8.8,0.49,0.477,2.4,3,0.806,0.6,1.4,1.9,3.3,1.1,0.2,1.5,1.9,12.1
212,John Paxson\paxsojo01,PG,26,CHI,82,64,32.8,4.7,9.7,0.487,0.6,1.7,0.371,4.1,8,0.511,0.52,1.3,1.6,0.809,0.3,1.4,1.7,5.7,0.8,0.1,1.3,2.5,11.3
213,Sam Perkins\perkisa01,PF,25,DAL,80,80,33.6,5.8,12,0.482,0.2,0.7,0.352,5.5,11.3,0.489,0.492,3.1,3.7,0.828,2.5,5.2,7.7,1.8,1.4,1,1.7,3.4,14.8
214,Chuck Person\persoch01,SF,22,IND,82,78,36,7.7,16.6,0.468,0.6,1.7,0.355,7.1,14.9,0.48,0.486,2.7,3.6,0.747,2,6.2,8.3,3.6,1.1,0.2,2.6,3.8,18.8
215,Jim Petersen\peterji01,PF,24,HOU,82,56,29.3,4.7,9.2,0.511,0,0,0,4.7,9.2,0.514,0.511,1.9,2.5,0.727,2.2,4.6,6.8,1.5,0.5,1.2,1.9,3.3,11.3
216,Michael Phelps\phelpmi01,SG,25,SEA,60,6,7.8,1.3,2.9,0.426,0,0.2,0.1,1.2,2.8,0.446,0.429,0.5,0.7,0.705,0.3,0.6,0.8,1.1,0.4,0,0.5,1,3
217,Ricky Pierce\piercri01,SG,27,MIL,79,31,31.7,7.3,13.6,0.534,0,0.4,0.107,7.2,13.3,0.545,0.535,4.9,5.6,0.88,1.5,1.9,3.4,1.8,0.8,0.3,1.5,2.8,19.5
218,Ed Pinckney\pincked01,SF,23,PHO,80,65,28.1,3.6,6.2,0.584,0,0,0,3.6,6.2,0.586,0.584,3.2,4.4,0.739,2.2,5,7.3,1.5,1.1,0.7,1.7,2.5,10.5
219,Dwayne Polee\poleedw01,SG,23,LAC,1,0,6,1,4,0.25,0,3,0,1,1,1,0.25,0,0,,0,0,0,0,1,0,1,3,2
220,Ben Poquette\poquebe01,PF,31,TOT,58,2,10.4,1.1,2.1,0.508,0,0.1,0,1.1,2,0.525,0.508,0.7,0.9,0.8,0.5,1.2,1.7,0.6,0.2,0.6,0.4,1.3,2.8
220,Ben Poquette\poquebe01,PF,31,CLE,37,1,11.8,1.1,2.2,0.5,0,0.1,0,1.1,2.1,0.519,0.5,0.8,1.1,0.795,0.5,1.5,2.1,0.8,0.2,0.6,0.5,1.4,3.1
220,Ben Poquette\poquebe01,PF,31,CHI,21,1,8,1,1.9,0.525,0,0,0,1,1.9,0.538,0.525,0.4,0.5,0.818,0.5,0.7,1.1,0.3,0.1,0.6,0.2,1.2,2.4
221,Terry Porter\portete01,PG,23,POR,80,80,33.9,4.7,9.6,0.488,0.2,0.8,0.217,4.5,8.9,0.511,0.497,3.5,4.2,0.838,0.9,3.3,4.2,8.9,2,0.1,3.2,2.4,13.1
222,Paul Pressey\presspa01,SF,28,MIL,61,60,33.7,4.8,10.1,0.477,0.3,0.9,0.291,4.6,9.2,0.496,0.49,4,5.4,0.738,1.6,3.2,4.9,7.2,1.8,0.8,3,3.5,13.9
223,Harold Pressley\pressha01,SF,23,SAC,67,23,13.6,2,4.7,0.423,0.1,0.4,0.25,1.9,4.3,0.439,0.434,0.5,0.7,0.729,1,1.6,2.6,1.8,0.6,0.3,0.9,1.4,4.6
224,Mark Price\pricema01,PG,22,CLE,67,0,18.2,2.6,6.3,0.408,0.3,1,0.329,2.2,5.3,0.424,0.435,1.4,1.7,0.833,0.5,1.3,1.7,3,0.6,0.1,1.6,1.1,6.9
225,Kurt Rambis\rambiku01,PF,28,LAL,78,10,19.4,2.1,4,0.521,0,0,,2.1,4,0.521,0.521,1.5,2,0.764,2,3.8,5.8,0.8,0.9,0.5,1.3,2.6,5.7
226,Blair Rasmussen\rasmubl01,C,24,DEN,74,23,19.2,3.6,7.7,0.47,0,0,,3.6,7.7,0.47,0.47,2.3,3.1,0.732,2.5,3.8,6.3,0.8,0.3,0.8,1.1,3,9.5
227,Robert Reid\reidro01,SG,31,HOU,75,63,34.6,5.6,13.4,0.417,0.7,2.2,0.327,4.9,11.3,0.435,0.444,1.8,2.4,0.768,0.6,3.2,3.9,4.3,1,0.3,1.4,3.1,13.7
228,Jerry Reynolds\reynoje01,SF,24,MIL,58,24,16.6,2.4,6.1,0.393,0.1,0.3,0.333,2.3,5.8,0.396,0.402,2,3.2,0.641,1.2,1.7,3,1.8,0.9,0.5,1.4,1.6,7
229,Clint Richardson\richacl01,SG,30,IND,78,14,17.9,2.8,6,0.467,0.1,0.2,0.353,2.7,5.8,0.471,0.473,0.8,0.9,0.797,0.7,1.2,1.8,3.1,0.6,0.1,1.1,1.4,6.4
230,Doc Rivers\riverdo01,PG,25,ATL,82,82,31.6,4.2,9.2,0.451,0,0.3,0.19,4.1,9,0.459,0.454,4.5,5.4,0.828,1,2.6,3.6,10,2.1,0.4,2.6,3.5,12.8
231,Fred Roberts\roberfr01,PF,26,BOS,73,11,14.8,1.9,3.7,0.515,0,0,0,1.9,3.7,0.521,0.515,1.7,2.1,0.81,0.7,1.9,2.6,0.8,0.3,0.3,1.2,1.8,5.5
232,Alvin Robertson\roberal01,SG,24,SAS,81,78,33.3,7.3,15.6,0.466,0.2,0.6,0.271,7.1,15,0.474,0.471,3,4,0.753,2.3,2.9,5.2,5.2,3.2,0.4,3,3.3,17.7
233,Cliff Robinson\robincl01,PF,26,PHI,55,30,28.8,6.1,13.3,0.464,0,0.1,0,6.1,13.2,0.466,0.464,2.5,3.3,0.755,1.6,4,5.6,1.6,1.6,0.5,2.2,2.7,14.8
234,Dennis Rodman*\rodmade01,SF,25,DET,77,1,15,2.8,5.1,0.545,0,0,0,2.8,5.1,0.546,0.545,1,1.6,0.587,2.1,2.2,4.3,0.7,0.5,0.6,1.2,2.2,6.5
235,Johnny Rogers\rogerjo01,PF,23,SAC,45,15,10.4,2,4.1,0.486,0,0.1,0,2,4,0.5,0.486,0.2,0.3,0.6,0.7,1,1.7,0.6,0.2,0.2,0.4,1.5,4.2
236,Tree Rollins\rollitr01,C,31,ATL,75,58,23.5,2.3,4.2,0.546,0,0,,2.3,4.2,0.546,0.546,0.8,1.2,0.724,2.1,4.4,6.5,0.3,0.6,1.9,0.8,3.2,5.4
237,Dan Roundfield\roundda01,PF,33,WSB,36,0,18.6,2.5,6.1,0.409,0,0.1,0.2,2.5,6,0.414,0.411,1.6,2,0.792,1.8,2.9,4.7,1.1,0.3,0.4,1.4,2.1,6.6
238,Ron Rowan\rowanro01,SG,24,POR,7,0,2.3,0.6,1.3,0.444,0.1,0.1,1,0.4,1.1,0.375,0.5,0.4,0.6,0.75,0.1,0,0.1,0.1,0.6,0,0.4,0.1,1.7
239,Jeff Ruland\rulanje01,PF,28,PHI,5,2,23.2,3.8,5.6,0.679,0,0,,3.8,5.6,0.679,0.679,1.8,2.4,0.75,2.4,3.2,5.6,2,0,0.8,2,2.6,9.4
240,Walker Russell\russewa01,PG,26,IND,48,0,10.6,1.3,3.4,0.388,0,0.3,0.125,1.3,3.1,0.416,0.394,0.6,0.8,0.73,0.4,0.8,1.1,2.7,0.4,0.1,1.3,1.3,3.3
241,John Salley\sallejo01,C,22,DET,82,2,17.8,2,3.5,0.562,0,0,0,2,3.5,0.564,0.562,1.3,2.1,0.614,1.3,2.3,3.6,0.7,0.5,1.5,0.9,3.1,5.3
242,Ralph Sampson*\sampsra01,PF,26,HOU,43,32,30.8,6.4,13.2,0.489,0,0.1,0,6.4,13.1,0.492,0.489,2.7,4.4,0.624,2,6.6,8.7,2.8,0.9,1.3,2.9,3.9,15.6
243,Mike Sanders\sandemi01,SF,26,PHO,82,4,20.2,4.4,8.8,0.494,0,0.2,0.118,4.3,8.6,0.504,0.496,1.7,2.2,0.781,1.2,2.1,3.3,1.5,0.7,0.3,1.3,2.6,10.5
244,Danny Schayes\schayda01,C,27,DEN,76,41,20.5,2.8,5.3,0.519,0,0,,2.8,5.3,0.519,0.519,3,3.9,0.779,1.6,3.4,5,1.1,0.3,1,1.3,3.5,8.5
245,Russ Schoene\schoeru01,PF,26,SEA,63,0,9.2,1.1,3,0.374,0,0.2,0.154,1.1,2.8,0.39,0.379,0.5,0.7,0.63,0.8,1,1.9,0.4,0.3,0.2,0.7,1.5,2.7
246,Detlef Schrempf\schrede01,SF,24,DAL,81,5,21.1,3.3,6.9,0.472,0.4,0.9,0.478,2.9,6.1,0.472,0.502,2.4,3.2,0.742,1.1,2.7,3.7,2,0.6,0.2,1.4,2.8,9.3
247,John Schweitz\schwejo01,SG,26,DET,3,0,2.3,0,0.3,0,0,0,,0,0.3,0,0,0,0,,0,0.3,0.3,0,0,0,0.7,0.7,0
248,Byron Scott\scottby01,SG,25,LAL,82,82,33.3,6.8,13.8,0.489,0.8,1.8,0.436,6,12,0.496,0.517,2.7,3.1,0.892,0.8,2.7,3.5,3.4,1.5,0.2,1.8,2,17
249,Carey Scurry\scurrca01,SF,24,UTA,69,5,10.9,1.8,3.6,0.498,0.1,0.2,0.308,1.7,3.4,0.509,0.506,1.4,1.9,0.701,1.4,1.5,2.9,0.8,0.8,0.8,0.8,1.8,5
250,Brad Sellers\sellebr01,PF,24,CHI,80,17,21.9,3.5,7.6,0.455,0,0.1,0.2,3.4,7.5,0.46,0.457,1.6,2.2,0.728,1.9,2.7,4.7,1.3,0.6,0.9,1.1,2.4,8.5
251,Purvis Short\shortpu01,SF,29,GSW,34,15,27.9,7.1,14.7,0.479,0.1,0.5,0.235,6.9,14.2,0.488,0.483,4,4.7,0.856,1.6,2.4,4,2.5,1.3,0.2,2,3,18.3
252,Jerry Sichting\sichtje01,PG,30,BOS,78,15,20.1,2.6,5.1,0.508,0.1,0.3,0.269,2.5,4.8,0.524,0.516,0.5,0.5,0.881,0.3,0.9,1.2,2.4,0.5,0,0.8,1.6,5.7
253,Jack Sikma*\sikmaja01,C,31,MIL,82,82,30.9,4.8,10.3,0.463,0,0,0,4.8,10.2,0.464,0.463,3.2,3.8,0.847,2.5,7.5,10,2.5,1.1,1.1,2,4,12.7
254,McKinley Singleton\singlmc01,PG,25,NYK,2,0,5,1,1.5,0.667,0,0.5,0,1,1,1,0.667,0,0,,0,0,0,0.5,0,0,0,0.5,2
255,Scott Skiles\skilesc01,PG,22,MIL,13,0,15.8,1.4,4.8,0.29,0.2,1.1,0.214,1.2,3.7,0.313,0.315,0.8,0.9,0.833,0.5,1.5,2,3.5,0.4,0.1,1.6,1.4,3.8
256,Clinton Smith\smithcl01,SG,23,GSW,41,0,8.3,1.2,2.9,0.427,0,0,0,1.2,2.8,0.435,0.427,0.7,0.9,0.75,0.6,0.7,1.4,1.1,0.3,0,0.6,0.9,3.1
257,Derek Smith\smithde02,SG,25,SAC,52,42,31.9,6.5,14.6,0.446,0.2,0.6,0.273,6.3,13.9,0.454,0.452,3.4,4.4,0.781,1.2,2.3,3.5,3.9,0.9,0.4,2.4,3.5,16.6
258,Keith Smith\smithke03,SG,22,MIL,42,4,11,1.4,3.6,0.38,0.1,0.2,0.333,1.3,3.4,0.383,0.39,0.5,0.7,0.75,0.3,0.5,0.8,1,0.6,0.1,0.7,1.8,3.3
259,Larry Smith\smithla01,PF,29,GSW,80,78,29.7,3.7,6.8,0.546,0,0,0,3.7,6.8,0.547,0.546,1.4,2.5,0.574,4.6,6.9,11.5,1.2,0.9,0.7,1.7,3.7,8.8
260,Otis Smith\smithot01,SG,23,DEN,28,0,6,1.2,2.8,0.418,0,0.1,0,1.2,2.8,0.429,0.418,0.4,0.8,0.571,0.6,0.6,1.2,0.8,0,0,0.7,1.1,2.8
261,Mike Smrek\smrekmi01,C,24,LAL,35,3,6.7,0.9,1.7,0.5,0,0,,0.9,1.7,0.5,0.5,0.5,0.7,0.64,0.4,0.7,1.1,0.1,0.1,0.4,0.5,2,2.2
262,Rory Sparrow\sparrro01,PG,28,NYK,80,30,24.4,3.3,7.4,0.446,0.1,0.5,0.262,3.2,6.9,0.46,0.455,0.9,1.1,0.798,0.4,1.1,1.4,5.4,0.8,0.1,1.8,2,7.6
263,Terence Stansbury\stanste01,SG,25,SEA,44,0,8.5,1.5,3.5,0.429,0.3,0.7,0.379,1.3,2.9,0.441,0.465,0.7,1.1,0.62,0.2,0.4,0.5,1.3,0.3,0,0.7,1.8,4
264,Brook Steppe\steppbr01,SG,27,SAC,34,7,19.6,2.8,5.9,0.477,0.1,0.3,0.333,2.7,5.6,0.484,0.485,2.1,2.6,0.83,0.6,1.2,1.8,2.4,0.5,0.1,1.6,1.6,7.8
265,Steve Stipanovich\stipast01,C,26,IND,81,81,34.1,4.7,9.4,0.503,0,0,0.25,4.7,9.3,0.504,0.503,3.8,4.5,0.837,2.3,6,8.3,2.2,1.3,1.2,1.6,3.8,13.2
266,John Stockton*\stockjo01,PG,24,UTA,82,2,22.7,2.8,5.6,0.499,0.1,0.5,0.179,2.7,5.2,0.528,0.506,2.2,2.8,0.782,0.4,1.5,1.8,8.2,2.2,0.2,2,2.7,7.9
267,Jon Sundvold\sundvjo01,PG,25,SAS,76,42,23.2,4.8,9.9,0.486,0.7,2,0.336,4.1,7.9,0.523,0.519,0.9,1.1,0.833,0.3,1,1.3,4.1,0.5,0,1.3,1.4,11.2
268,Roy Tarpley\tarplro01,PF,22,DAL,75,1,18.7,3.1,6.7,0.467,0,0,0.333,3.1,6.6,0.468,0.468,1.3,1.9,0.676,2.4,4.7,7.1,0.7,0.7,1.1,1.3,3.1,7.5
269,Jeff Taylor\tayloje01,SG,27,DET,12,0,3.7,0.5,0.8,0.6,0,0,,0.5,0.8,0.6,0.6,0.8,0.8,0.9,0.1,0.3,0.3,0.3,0.2,0.1,0.7,0.3,1.8
270,Terry Teagle\teaglte01,SG,26,GSW,82,0,20.1,4.5,9.9,0.458,0,0.1,0,4.5,9.7,0.464,0.458,2.2,2.9,0.778,0.8,1.3,2.1,1.3,0.8,0.2,1.4,2.3,11.2
271,Reggie Theus\theusre01,PG,29,SAC,79,76,36.4,7.3,15.5,0.472,0.2,1,0.218,7.1,14.5,0.489,0.479,5.4,6.3,0.867,1.1,2.3,3.4,8.8,1,0.2,3.7,2.6,20.3
272,David Thirdkill\thirdda01,SF,26,BOS,17,0,5.2,0.6,1.4,0.417,0,0.1,0,0.6,1.4,0.435,0.417,0.3,0.9,0.313,0.3,0.8,1.1,0.1,0.1,0,0.3,0.7,1.5
273,Isiah Thomas*\thomais01,PG,25,DET,81,81,37.2,7.7,16.7,0.463,0.2,1.2,0.194,7.5,15.5,0.484,0.47,4.9,6.4,0.768,1,2.9,3.9,10,1.9,0.2,4.2,3.1,20.6
274,Bernard Thompson\thompbe01,SF,24,PHO,24,2,13.8,1.8,4.4,0.4,0,0.1,0,1.8,4.3,0.412,0.4,1.1,1.4,0.818,0.8,0.5,1.3,0.8,0.5,0.2,0.7,2.2,4.6
275,Billy Thompson\thompbi01,SF,23,LAL,59,0,12.9,2.4,4.4,0.544,0,0,0,2.4,4.4,0.546,0.544,0.8,1.3,0.649,1.2,1.7,2.9,1,0.3,0.5,1,2.5,5.6
276,LaSalle Thompson\thompla01,C,25,SAC,82,53,26.4,4.4,9.2,0.481,0,0.1,0,4.4,9.1,0.485,0.481,2.3,3.1,0.737,2.9,5.5,8.4,1.5,0.8,1.5,1.7,3.5,11.1
277,Mychal Thompson\thompmy01,PF,32,TOT,82,7,23,4.4,9.7,0.45,0,0,0.5,4.4,9.7,0.45,0.451,2.7,3.6,0.737,1.7,3.3,5,1.4,0.5,0.9,1.6,2.5,11.4
277,Mychal Thompson\thompmy01,PF,32,SAS,49,6,24.7,4.7,10.8,0.436,0,0,1,4.7,10.8,0.435,0.437,2.9,4,0.735,1.9,3.8,5.6,1.8,0.6,0.8,1.6,2.4,12.3
277,Mychal Thompson\thompmy01,PF,32,LAL,33,1,20.6,3.9,8.2,0.48,0,0,0,3.9,8.1,0.481,0.48,2.3,3.1,0.743,1.4,2.7,4.1,0.8,0.4,0.9,1.7,2.6,10.1
278,Bob Thornton\thornbo01,PF,24,NYK,33,4,8.5,0.9,2,0.433,0,0,0,0.9,2,0.439,0.433,0.4,0.6,0.65,0.5,1.2,1.7,0.2,0.1,0.1,0.7,1.5,2.2
279,Otis Thorpe\thorpot01,PF,24,SAC,82,82,36,6.9,12.8,0.54,0,0,0,6.9,12.8,0.542,0.54,5,6.6,0.761,3.2,6.8,10,2.5,0.6,0.7,2.3,3.6,18.9
280,Sedale Threatt\threase01,PG,25,TOT,68,8,21.3,3.5,7.9,0.448,0.1,0.5,0.219,3.4,7.4,0.462,0.454,1.4,1.8,0.798,0.4,1.2,1.6,3.8,1.1,0.2,1.3,2.4,8.5
280,Sedale Threatt\threase01,PG,25,PHI,28,8,23.9,3.9,9.3,0.414,0.3,0.6,0.438,3.6,8.8,0.412,0.427,1.5,1.9,0.792,0.6,1.4,2,2.9,1.1,0.1,1.7,2.7,9.5
280,Sedale Threatt\threase01,PG,25,CHI,40,0,19.5,3.3,6.8,0.48,0,0.4,0,3.3,6.4,0.51,0.48,1.3,1.7,0.803,0.2,1.1,1.3,4.4,1.1,0.2,1.1,2.2,7.9
281,Wayman Tisdale\tisdawa01,PF,22,IND,81,15,26.7,5.7,11,0.513,0,0,0,5.7,11,0.515,0.513,3.2,4.5,0.709,2.7,3.2,5.9,1.4,0.6,0.3,1.7,3.6,14.5
282,Andrew Toney\toneyan01,SG,29,PHI,52,12,20.3,3.8,8.4,0.451,0.4,1.3,0.328,3.4,7.1,0.473,0.476,2.6,3.2,0.796,0.3,1.3,1.6,3.6,0.3,0.2,2.2,1.5,10.6
283,Kelly Tripucka\tripuke01,SF,27,UTA,79,76,23.6,3.7,7.9,0.469,0.2,0.7,0.365,3.4,7.2,0.478,0.484,2.5,2.9,0.872,0.7,2.4,3.1,3.1,1.1,0.1,2.1,1.9,10.1
284,Trent Tucker\tucketr01,SG,27,NYK,70,15,24.2,4.6,9.9,0.47,1,2.3,0.422,3.7,7.6,0.485,0.52,1.1,1.4,0.762,0.7,1.2,1.9,2.4,1.7,0.2,1.1,2.4,11.4
285,Andre Turner\turnean01,PG,22,BOS,3,0,6,0.7,1.7,0.4,0,0.3,0,0.7,1.3,0.5,0.4,0,0,,0.3,0.3,0.7,0.3,0,0,1.7,0.3,1.3
286,Elston Turner\turneel01,SF,27,CHI,70,4,13.4,1.6,3.6,0.444,0,0.1,0.125,1.6,3.5,0.455,0.446,0.3,0.4,0.742,0.5,1.2,1.6,1.5,0.4,0.1,0.4,1.4,3.5
287,Jeff Turner\turneje01,PF,24,NJN,76,22,13.2,2,4.3,0.465,0,0,0,2,4.3,0.466,0.465,1,1.4,0.731,1.1,1.5,2.6,0.8,0.4,0.2,1.1,2.6,5
288,Melvin Turpin\turpime01,C,26,CLE,64,1,12.5,2.6,5.7,0.462,0,0,,2.6,5.7,0.462,0.462,0.9,1.2,0.714,1,2,3,0.5,0.2,0.6,1,1.4,6.1
289,Terry Tyler\tylerte01,SF,30,SAC,82,48,23.5,4,8.1,0.495,0,0,0.333,4,8.1,0.496,0.496,1.2,1.7,0.721,1.4,2.6,4,0.9,0.7,1,1,1.8,9.3
290,Darnell Valentine\valenda01,PG,27,LAC,65,52,27.1,4.2,10.3,0.41,0.2,0.9,0.232,4,9.5,0.426,0.42,2.5,3.1,0.815,0.6,1.7,2.3,6.9,1.8,0.2,2.6,2.3,11.2
291,Kiki Vandeweghe\vandeki01,SF,28,POR,79,79,38.3,10.2,19.6,0.523,0.5,1,0.481,9.7,18.5,0.525,0.536,5.9,6.7,0.886,1.1,2.1,3.2,2.8,0.7,0.2,1.8,1.7,26.9
292,Nick Vanos\vanosni01,C,23,PHO,57,14,11.2,1.1,2.8,0.411,0,0,0,1.1,2.7,0.417,0.411,0.7,1,0.644,1.2,2,3.2,0.8,0.3,0.4,0.8,1.6,2.9
293,Pete Verhoeven\verhope01,PF,27,IND,5,0,8.8,1,2.8,0.357,0,0,,1,2.8,0.357,0.357,0,0,,0.4,1,1.4,0.4,0.4,0.2,0,2.2,2
294,Jay Vincent\vinceja01,SF,27,WSB,51,17,27.2,5.4,12,0.447,0,0.1,0,5.4,12,0.449,0.447,2.5,3.3,0.769,1.4,2.8,4.1,1.7,0.8,0.3,1.5,2.5,13.3
295,Sam Vincent\vincesa01,PG,23,BOS,46,5,8.1,1.3,3,0.441,0,0,,1.3,3,0.441,0.441,1.1,1.2,0.927,0.1,0.5,0.6,1.3,0.3,0,0.7,0.7,3.7
296,Danny Vranes\vraneda01,SF,28,PHI,58,6,14.1,1,2.4,0.428,0,0.1,0.2,1,2.3,0.436,0.431,0.4,0.8,0.467,0.9,1.6,2.5,0.5,0.6,0.4,0.4,2.2,2.4
297,Granville Waiters\waitegr01,C,26,CHI,44,26,12.1,0.9,2.1,0.43,0,0,0,0.9,2.1,0.435,0.43,0.1,0.2,0.556,0.9,1.1,2,0.5,0.2,0.7,0.4,1.9,1.9
298,Darrell Walker\walkeda01,PG,25,DEN,81,25,24.9,4.4,9.2,0.482,0,0,0,4.4,9.1,0.485,0.482,3.4,4.5,0.745,1.9,2.1,4,3.5,1.5,0.5,2.3,2.8,12.2
299,Kenny Walker\walkeke01,SF,22,NYK,68,64,25.3,4.2,8.5,0.491,0,0.1,0,4.2,8.5,0.494,0.491,2.1,2.7,0.757,1.7,3.2,5,1.1,0.7,0.7,1.1,3.5,10.4
300,Bill Walton*\waltobi01,C,34,BOS,10,0,11.2,1,2.6,0.385,0,0,,1,2.6,0.385,0.385,0.8,1.5,0.533,1.1,2,3.1,0.9,0.1,1,1.5,2.3,2.8
301,Chris Washburn\washbch01,C,21,GSW,35,2,11,1.6,4.1,0.393,0,0,0,1.6,4.1,0.396,0.393,0.5,1.5,0.353,1,1.9,2.9,0.5,0.2,0.2,1.1,1.5,3.8
302,Pearl Washington\washipe01,PG,23,NJN,72,61,22.2,3.6,7.5,0.478,0.1,0.3,0.167,3.5,7.1,0.492,0.481,1.4,1.7,0.784,0.5,1.3,1.8,4.2,1.3,0.1,2.4,2.6,8.6
303,Spud Webb\webbsp01,PG,23,ATL,33,0,16.1,2.2,4.9,0.438,0,0.2,0.167,2.1,4.7,0.449,0.441,2.4,3.2,0.762,0.2,1.6,1.8,5.1,1,0.1,2.1,2,6.8
304,Marvin Webster\webstma01,C,34,MIL,15,0,6.8,0.7,1.3,0.526,0.1,0.1,1,0.6,1.2,0.5,0.553,0.4,0.5,0.75,0.8,0.9,1.7,0.2,0.2,0.5,0.5,1.1,1.8
305,Scott Wedman\wedmasc01,SF,34,BOS,6,2,13,1.5,4.5,0.333,0.2,0.3,0.5,1.3,4.2,0.32,0.352,0.2,0.3,0.5,0.5,1,1.5,1,0.3,0.3,0.5,1,3.3
306,Bill Wennington\wennibi01,C,23,DAL,58,0,9.7,1,2.3,0.424,0,0,0,1,2.2,0.431,0.424,0.8,1,0.75,0.9,1.3,2.2,0.4,0.2,0.2,0.7,1.6,2.7
307,Mark West\westma01,C,26,CLE,78,13,17.1,2.7,4.9,0.543,0,0,0,2.7,4.9,0.546,0.543,1.1,2.2,0.514,1.6,2.7,4.3,0.5,0.3,1,1.4,2.9,6.5
308,Ennis Whatley\whatlen01,PG,24,WSB,73,72,24.9,3.4,7.1,0.478,0,0,0,3.4,7,0.48,0.478,1.7,2.3,0.764,0.8,1.9,2.7,5.4,1.3,0.1,1.9,2.4,8.5
309,Rory White\whitero01,SF,27,LAC,68,35,22.7,3.9,8.1,0.48,0,0,0,3.9,8.1,0.483,0.48,1.4,2.1,0.653,1.3,1.5,2.9,1.2,0.7,0.3,1.1,2.3,9.2
310,Jerome Whitehead\whiteje01,C,30,GSW,73,1,12.8,2,4.5,0.45,0,0,0,2,4.5,0.451,0.45,1.1,1.5,0.699,1.5,2.1,3.6,0.3,0.2,0.2,0.7,2.4,5.1
311,Mitchell Wiggins\wiggimi01,SG,27,HOU,32,19,24.6,4.8,10.9,0.437,0,0.2,0,4.8,10.8,0.443,0.437,1.5,2,0.754,2.3,1.8,4.2,2.4,1.4,0.1,1.6,2.6,11.1
312,Dominique Wilkins*\wilkido01,SF,27,ATL,79,79,37.6,10.5,22.6,0.463,0.4,1.3,0.292,10.1,21.3,0.474,0.472,7.7,9.4,0.818,2.7,3.6,6.3,3.3,1.5,0.6,2.7,1.9,29
313,Eddie Lee Wilkins\wilkied01,PF,24,NYK,24,10,18.9,2.3,5.3,0.441,0,0,0,2.3,5.3,0.444,0.441,1.1,2.4,0.466,1.9,2.6,4.5,0.3,0.4,0.1,1.2,2.8,5.8
314,Gerald Wilkins\wilkige01,SG,23,NYK,80,73,34.5,7.9,16.3,0.486,0.3,0.9,0.351,7.6,15.4,0.494,0.496,2.9,4.2,0.701,1.5,2.2,3.7,4.4,1.1,0.2,2.7,2.1,19.1
315,Buck Williams\willibu01,PF,26,NJN,82,82,36.3,6.4,11.4,0.557,0,0,0,6.4,11.4,0.557,0.557,5.2,7.2,0.731,3.9,8.5,12.5,1.6,1,1.1,3.4,3.8,18
316,Gus Williams\willigu01,SG,33,ATL,33,0,14.6,1.6,4.4,0.363,0.2,0.5,0.278,1.5,3.9,0.375,0.38,0.8,1.2,0.675,0.2,1,1.2,4.2,0.5,0.2,1.6,1.6,4.2
317,Herb Williams\willihe01,PF,28,IND,74,67,34.1,6.1,12.7,0.48,0,0.1,0,6.1,12.6,0.485,0.48,2.7,3.6,0.74,1.9,5.4,7.3,2.4,0.8,1.3,2,3.4,14.9
318,Hot Rod Williams\williho01,PF,24,CLE,80,80,33.9,5.4,11.2,0.485,0,0,0,5.4,11.2,0.485,0.485,3.7,5,0.745,2.8,5.1,7.9,1.9,0.7,2.1,1.7,2.5,14.6
319,John Williams\willijo02,SF,20,WSB,78,6,22.7,3.6,8,0.454,0.1,0.5,0.222,3.5,7.5,0.468,0.46,1.8,2.9,0.646,1.7,3,4.7,2.4,1.7,0.4,1.6,2.2,9.2
320,Kevin Williams\willike01,SG,25,SEA,65,0,10.8,2,4.6,0.446,0,0.1,0,2,4.4,0.457,0.446,0.8,1,0.833,0.7,0.6,1.3,1,0.7,0.1,1,2.4,4.9
321,Pete Williams\willipe01,PF,21,DEN,5,0,2,0.2,0.4,0.5,0,0,,0.2,0.4,0.5,0.5,0,0,,0,0.2,0.2,0.2,0,0,0.2,0.2,0.4
322,Ray Williams\willira01,PG,32,NJN,32,14,25,4.1,9.1,0.452,0.2,0.9,0.25,3.9,8.2,0.473,0.464,1.5,1.9,0.817,0.8,1.5,2.3,5.8,1.2,0.3,2.9,3.5,9.9
323,Kevin Willis\willike02,PF,24,ATL,81,81,32.4,6.6,12.4,0.536,0,0,0.25,6.6,12.3,0.538,0.537,2.8,4,0.709,4,6.5,10.5,0.8,0.8,0.8,2.1,3.9,16.1
324,Michael Wilson\wilsomi01,SG-PG,27,TOT,7,0,6.4,0.4,1.4,0.3,0,0,,0.4,1.4,0.3,0.3,0.3,0.3,1,0.1,0.4,0.6,1,0.1,0,0.7,1.4,1.1
324,Michael Wilson\wilsomi01,SG,27,NJN,5,0,8.6,0.6,1.6,0.375,0,0,,0.6,1.6,0.375,0.375,0.4,0.4,1,0.2,0.6,0.8,1.2,0.2,0,0.8,1.8,1.6
324,Michael Wilson\wilsomi01,PG,27,ATL,2,0,1,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0.5,0,0,0.5,0.5,0
